2019/11/17 13:57:35 [error] 2537#0: *153288 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:57:35 [error] 2537#0: *153283 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:57:36 [error] 2537#0: *153288 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:57:36 [error] 2537#0: *153283 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:57:40 [error] 2537#0: *153283 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:57:41 [error] 2537#0: *153283 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:57:52 [error] 2537#0: *153283 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:57:53 [error] 2537#0: *153283 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:57:57 [error] 2537#0: *153283 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:57:58 [error] 2537#0: *153283 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
